"Date","count","covid_case","covid_trend","weekends","holiday","PureHoliday","trend_component","unusual","PureUnusualHoliday"
2018-05-06,1588,0,0,TRUE,FALSE,FALSE,8.03356653325359,FALSE,FALSE
2018-05-07,1749,0,0,FALSE,TRUE,TRUE,8.03336692605531,FALSE,TRUE
2018-05-08,4241,0,0,FALSE,FALSE,FALSE,8.03316971475489,FALSE,FALSE
2018-05-09,4272,0,0,FALSE,FALSE,FALSE,8.03297141545731,FALSE,FALSE
2018-05-10,4222,0,0,FALSE,FALSE,FALSE,8.03276598681132,FALSE,FALSE
2018-05-11,4416,0,0,FALSE,FALSE,FALSE,8.03255421499037,FALSE,FALSE
2018-05-12,1580,0,0,TRUE,FALSE,FALSE,8.03234431431949,FALSE,FALSE
2018-05-13,1722,0,0,TRUE,FALSE,FALSE,8.0321373010919,FALSE,FALSE
2018-05-14,4413,0,0,FALSE,FALSE,FALSE,8.03193480857363,FALSE,FALSE
2018-05-15,4432,0,0,FALSE,FALSE,FALSE,8.03173370636299,FALSE,FALSE
2018-05-16,4075,0,0,FALSE,FALSE,FALSE,8.03153001145971,FALSE,FALSE
2018-05-17,4182,0,0,FALSE,FALSE,FALSE,8.03131968802549,FALSE,FALSE
2018-05-18,4063,0,0,FALSE,FALSE,FALSE,8.03110412069342,FALSE,FALSE
2018-05-19,1710,0,0,TRUE,FALSE,FALSE,8.03089067023446,FALSE,FALSE
2018-05-20,1713,0,0,TRUE,FALSE,FALSE,8.03068202606502,FALSE,FALSE
2018-05-21,4070,0,0,FALSE,FALSE,FALSE,8.03047758420996,FALSE,FALSE
2018-05-22,1764,0,0,FALSE,TRUE,TRUE,8.03027521232922,FALSE,TRUE
2018-05-23,4434,0,0,FALSE,FALSE,FALSE,8.03007278696791,FALSE,FALSE
2018-05-24,4208,0,0,FALSE,FALSE,FALSE,8.02986393254781,FALSE,FALSE
2018-05-25,4039,0,0,FALSE,FALSE,FALSE,8.02965004053898,FALSE,FALSE
2018-05-26,1760,0,0,TRUE,FALSE,FALSE,8.02943830661957,FALSE,FALSE
2018-05-27,1694,0,0,TRUE,FALSE,FALSE,8.02923119977477,FALSE,FALSE
2018-05-28,4289,0,0,FALSE,FALSE,FALSE,8.02902827180491,FALSE,FALSE
2018-05-29,4301,0,0,FALSE,FALSE,FALSE,8.02882733302968,FALSE,FALSE
2018-05-30,4253,0,0,FALSE,FALSE,FALSE,8.02862434461106,FALSE,FALSE
2018-05-31,4131,0,0,FALSE,FALSE,FALSE,8.02841518248887,FALSE,FALSE
2018-06-01,4121,0,0,FALSE,FALSE,FALSE,8.02819844576013,FALSE,FALSE
2018-06-02,1697,0,0,TRUE,FALSE,FALSE,8.02798370211237,FALSE,FALSE
2018-06-03,1769,0,0,TRUE,FALSE,FALSE,8.02777087095231,FALSE,FALSE
2018-06-04,4329,0,0,FALSE,FALSE,FALSE,8.02756210539546,FALSE,FALSE
2018-06-05,4195,0,0,FALSE,FALSE,FALSE,8.02735542211637,FALSE,FALSE
2018-06-06,1682,0,0,FALSE,TRUE,TRUE,8.02714678004159,FALSE,TRUE
2018-06-07,4293,0,0,FALSE,FALSE,FALSE,8.02693406201319,FALSE,FALSE
2018-06-08,4173,0,0,FALSE,FALSE,FALSE,8.02671650432043,FALSE,FALSE
2018-06-09,1835,0,0,TRUE,FALSE,FALSE,8.02650377898141,FALSE,FALSE
2018-06-10,1712,0,0,TRUE,FALSE,FALSE,8.0262951800677,FALSE,FALSE
2018-06-11,4357,0,0,FALSE,FALSE,FALSE,8.0260904172154,FALSE,FALSE
2018-06-12,4403,0,0,FALSE,FALSE,FALSE,8.02588778963133,FALSE,FALSE
2018-06-13,1863,0,0,FALSE,TRUE,TRUE,8.02568274634769,FALSE,TRUE
2018-06-14,3858,0,0,FALSE,FALSE,FALSE,8.02547260238236,FALSE,FALSE
2018-06-15,4038,0,0,FALSE,FALSE,FALSE,8.02525807586177,FALSE,FALSE
2018-06-16,1735,0,0,TRUE,FALSE,FALSE,8.02504591736028,FALSE,FALSE
2018-06-17,1719,0,0,TRUE,FALSE,FALSE,8.02483763503822,FALSE,FALSE
2018-06-18,4323,0,0,FALSE,FALSE,FALSE,8.02463305355985,FALSE,FALSE
2018-06-19,4204,0,0,FALSE,FALSE,FALSE,8.02443049568457,FALSE,FALSE
2018-06-20,4103,0,0,FALSE,FALSE,FALSE,8.02422552589734,FALSE,FALSE
2018-06-21,4332,0,0,FALSE,FALSE,FALSE,8.02401461764306,FALSE,FALSE
2018-06-22,4232,0,0,FALSE,FALSE,FALSE,8.0237992208021,FALSE,FALSE
2018-06-23,1554,0,0,TRUE,FALSE,FALSE,8.02358607549678,FALSE,FALSE
2018-06-24,1671,0,0,TRUE,FALSE,FALSE,8.02337681979614,FALSE,FALSE
2018-06-25,4210,0,0,FALSE,FALSE,FALSE,8.0231708797915,FALSE,FALSE
2018-06-26,4158,0,0,FALSE,FALSE,FALSE,8.02296698093992,FALSE,FALSE
2018-06-27,4399,0,0,FALSE,FALSE,FALSE,8.02276055902186,FALSE,FALSE
2018-06-28,4284,0,0,FALSE,FALSE,FALSE,8.02254812487718,FALSE,FALSE
2018-06-29,4098,0,0,FALSE,FALSE,FALSE,8.02233148775421,FALSE,FALSE
2018-06-30,1669,0,0,TRUE,FALSE,FALSE,8.02211677984033,FALSE,FALSE
2018-07-01,1559,0,0,TRUE,FALSE,FALSE,8.0219056218208,FALSE,FALSE
2018-07-02,3811,0,0,FALSE,FALSE,FALSE,8.02169862381706,FALSE,FALSE
2018-07-03,4047,0,0,FALSE,FALSE,FALSE,8.02149391934169,FALSE,FALSE
2018-07-04,4016,0,0,FALSE,FALSE,FALSE,8.02128694852818,FALSE,FALSE
2018-07-05,4054,0,0,FALSE,FALSE,FALSE,8.0210745624641,FALSE,FALSE
2018-07-06,3981,0,0,FALSE,FALSE,FALSE,8.02085855203155,FALSE,FALSE
2018-07-07,1715,0,0,TRUE,FALSE,FALSE,8.02064753221832,FALSE,FALSE
2018-07-08,1679,0,0,TRUE,FALSE,FALSE,8.02044259231826,FALSE,FALSE
2018-07-09,4032,0,0,FALSE,FALSE,FALSE,8.02024269976628,FALSE,FALSE
2018-07-10,4138,0,0,FALSE,FALSE,FALSE,8.02004521976758,FALSE,FALSE
2018-07-11,4048,0,0,FALSE,FALSE,FALSE,8.01984703788678,FALSE,FALSE
2018-07-12,4078,0,0,FALSE,FALSE,FALSE,8.01964362483629,FALSE,FALSE
2018-07-13,4032,0,0,FALSE,FALSE,FALSE,8.01943839576214,FALSE,FALSE
2018-07-14,1674,0,0,TRUE,FALSE,FALSE,8.01923551431313,FALSE,FALSE
2018-07-15,1708,0,0,TRUE,FALSE,FALSE,8.01903579918106,FALSE,FALSE
2018-07-16,4039,0,0,FALSE,FALSE,FALSE,8.01883905938662,FALSE,FALSE
2018-07-17,4195,0,0,FALSE,FALSE,FALSE,8.01864614887075,FALSE,FALSE
2018-07-18,4085,0,0,FALSE,FALSE,FALSE,8.01845073074735,FALSE,FALSE
2018-07-19,4171,0,0,FALSE,FALSE,FALSE,8.01825024388921,FALSE,FALSE
2018-07-20,4077,0,0,FALSE,FALSE,FALSE,8.01804611544412,FALSE,FALSE
2018-07-21,1695,0,0,TRUE,FALSE,FALSE,8.01784312727523,FALSE,FALSE
2018-07-22,1598,0,0,TRUE,FALSE,FALSE,8.01764191483823,FALSE,FALSE
2018-07-23,4034,0,0,FALSE,FALSE,FALSE,8.01744288319717,FALSE,FALSE
2018-07-24,3887,0,0,FALSE,FALSE,FALSE,8.01724501685507,FALSE,FALSE
2018-07-25,3900,0,0,FALSE,FALSE,FALSE,8.0170440973416,FALSE,FALSE
2018-07-26,3754,0,0,FALSE,FALSE,FALSE,8.01683856786038,FALSE,FALSE
2018-07-27,3844,0,0,FALSE,FALSE,FALSE,8.01662915788714,FALSE,FALSE
2018-07-28,1650,0,0,TRUE,FALSE,FALSE,8.0164240636861,FALSE,FALSE
2018-07-29,1658,0,0,TRUE,FALSE,FALSE,8.01622168571372,FALSE,FALSE
2018-07-30,3875,0,0,FALSE,FALSE,FALSE,8.01602189176048,FALSE,FALSE
2018-07-31,3732,0,0,FALSE,FALSE,FALSE,8.01582446686817,FALSE,FALSE
2018-08-01,3661,0,0,FALSE,FALSE,FALSE,8.01562486456079,FALSE,FALSE
2018-08-02,3786,0,0,FALSE,FALSE,FALSE,8.01542032603063,FALSE,FALSE
2018-08-03,3753,0,0,FALSE,FALSE,FALSE,8.01521567414472,FALSE,FALSE
2018-08-04,1760,0,0,TRUE,FALSE,FALSE,8.01501316508128,FALSE,FALSE
2018-08-05,1633,0,0,TRUE,FALSE,FALSE,8.01481341369467,FALSE,FALSE
2018-08-06,4181,0,0,FALSE,FALSE,FALSE,8.0146163578696,FALSE,FALSE
2018-08-07,4087,0,0,FALSE,FALSE,FALSE,8.01442189354324,FALSE,FALSE
2018-08-08,3969,0,0,FALSE,FALSE,FALSE,8.01422502499792,FALSE,FALSE
2018-08-09,4114,0,0,FALSE,FALSE,FALSE,8.01402307023988,FALSE,FALSE
2018-08-10,3917,0,0,FALSE,FALSE,FALSE,8.01381546158276,FALSE,FALSE
2018-08-11,1798,0,0,TRUE,FALSE,FALSE,8.01360984167296,FALSE,FALSE
2018-08-12,1637,0,0,TRUE,FALSE,FALSE,8.0134065915698,FALSE,FALSE
2018-08-13,4199,0,0,FALSE,FALSE,FALSE,8.01320609410958,FALSE,FALSE
2018-08-14,4194,0,0,FALSE,FALSE,FALSE,8.01300995813153,FALSE,FALSE
2018-08-15,1599,0,0,FALSE,TRUE,TRUE,8.01281136495611,FALSE,TRUE
2018-08-16,4228,0,0,FALSE,FALSE,FALSE,8.01260827132778,FALSE,FALSE
2018-08-17,4176,0,0,FALSE,FALSE,FALSE,8.01240214316742,FALSE,FALSE
2018-08-18,1757,0,0,TRUE,FALSE,FALSE,8.0121983179768,FALSE,FALSE
2018-08-19,1700,0,0,TRUE,FALSE,FALSE,8.01199700800711,FALSE,FALSE
2018-08-20,4206,0,0,FALSE,FALSE,FALSE,8.01179858480194,FALSE,FALSE
2018-08-21,4148,0,0,FALSE,FALSE,FALSE,8.01160352627382,FALSE,FALSE
2018-08-22,4084,0,0,FALSE,FALSE,FALSE,8.01140596467311,FALSE,FALSE
2018-08-23,3970,0,0,FALSE,FALSE,FALSE,8.01120377241426,FALSE,FALSE
2018-08-24,2945,0,0,FALSE,FALSE,FALSE,8.01099934109176,FALSE,FALSE
2018-08-25,1822,0,0,TRUE,FALSE,FALSE,8.01079620990433,FALSE,FALSE
2018-08-26,1673,0,0,TRUE,FALSE,FALSE,8.0105954418627,FALSE,FALSE
2018-08-27,3916,0,0,FALSE,FALSE,FALSE,8.01039738136535,FALSE,FALSE
2018-08-28,4076,0,0,FALSE,FALSE,FALSE,8.01020197188964,FALSE,FALSE
2018-08-29,4027,0,0,FALSE,FALSE,FALSE,8.01000419085109,FALSE,FALSE
2018-08-30,3963,0,0,FALSE,FALSE,FALSE,8.00980142353758,FALSE,FALSE
2018-08-31,4274,0,0,FALSE,FALSE,FALSE,8.009595371466,FALSE,FALSE
2018-09-01,1885,0,0,TRUE,FALSE,FALSE,8.00939125346995,FALSE,FALSE
2018-09-02,1690,0,0,TRUE,FALSE,FALSE,8.00918948908683,FALSE,FALSE
2018-09-03,4103,0,0,FALSE,FALSE,FALSE,8.00899029210822,FALSE,FALSE
2018-09-04,4190,0,0,FALSE,FALSE,FALSE,8.00879369291249,FALSE,FALSE
2018-09-05,4034,0,0,FALSE,FALSE,FALSE,8.00859472658838,FALSE,FALSE
2018-09-06,4118,0,0,FALSE,FALSE,FALSE,8.00839093221382,FALSE,FALSE
2018-09-07,3995,0,0,FALSE,FALSE,FALSE,8.00818375573363,FALSE,FALSE
2018-09-08,1816,0,0,TRUE,FALSE,FALSE,8.00797851930422,FALSE,FALSE
2018-09-09,1667,0,0,TRUE,FALSE,FALSE,8.00777278826412,FALSE,FALSE
2018-09-10,4156,0,0,FALSE,FALSE,FALSE,8.00756666918262,FALSE,FALSE
2018-09-11,4055,0,0,FALSE,FALSE,FALSE,8.00735993810403,FALSE,FALSE
2018-09-12,3879,0,0,FALSE,FALSE,FALSE,8.00715064897717,FALSE,FALSE
2018-09-13,4042,0,0,FALSE,FALSE,FALSE,8.00693729268504,FALSE,FALSE
2018-09-14,4111,0,0,FALSE,FALSE,FALSE,8.00672140996661,FALSE,FALSE
2018-09-15,1668,0,0,TRUE,FALSE,FALSE,8.00650723388277,FALSE,FALSE
2018-09-16,1710,0,0,TRUE,FALSE,FALSE,8.00629501905672,FALSE,FALSE
2018-09-17,4121,0,0,FALSE,FALSE,FALSE,8.00608621927979,FALSE,FALSE
2018-09-18,4015,0,0,FALSE,FALSE,FALSE,8.00588059539887,FALSE,FALSE
2018-09-19,3821,0,0,FALSE,FALSE,FALSE,8.00567291222942,FALSE,FALSE
2018-09-20,3685,0,0,FALSE,FALSE,FALSE,8.005460902638,FALSE,FALSE
2018-09-21,3431,0,0,FALSE,FALSE,FALSE,8.00524610659494,FALSE,FALSE
2018-09-22,1762,0,0,TRUE,FALSE,FALSE,8.00503386398599,FALSE,FALSE
2018-09-23,1693,0,0,TRUE,TRUE,FALSE,8.0048244648409,FALSE,FALSE
2018-09-24,1424,0,0,FALSE,TRUE,TRUE,8.00461815729039,FALSE,TRUE
2018-09-25,1415,0,0,FALSE,TRUE,TRUE,8.00441531098063,FALSE,TRUE
2018-09-26,1563,0,0,FALSE,TRUE,TRUE,8.00421073223809,FALSE,TRUE
2018-09-27,4117,0,0,FALSE,FALSE,FALSE,8.00400198758626,FALSE,FALSE
2018-09-28,4151,0,0,FALSE,FALSE,FALSE,8.00378781231839,FALSE,FALSE
2018-09-29,1890,0,0,TRUE,FALSE,FALSE,8.00357616068735,FALSE,FALSE
2018-09-30,1701,0,0,TRUE,FALSE,FALSE,8.00336775259548,FALSE,FALSE
2018-10-01,4123,0,0,FALSE,FALSE,FALSE,8.00316290072419,FALSE,FALSE
2018-10-02,4222,0,0,FALSE,FALSE,FALSE,8.00296144922634,FALSE,FALSE
2018-10-03,1608,0,0,FALSE,TRUE,TRUE,8.00275827661012,FALSE,TRUE
2018-10-04,4105,0,0,FALSE,FALSE,FALSE,8.00255118175742,FALSE,FALSE
2018-10-05,3925,0,0,FALSE,FALSE,FALSE,8.00234190028289,FALSE,FALSE
2018-10-06,1664,0,0,TRUE,FALSE,FALSE,8.00213515874481,FALSE,FALSE
2018-10-07,1724,0,0,TRUE,FALSE,FALSE,8.00193095732052,FALSE,FALSE
2018-10-08,4045,0,0,FALSE,FALSE,FALSE,8.00172815191404,FALSE,FALSE
2018-10-09,1602,0,0,FALSE,TRUE,TRUE,8.00152664381104,FALSE,TRUE
2018-10-10,4081,0,0,FALSE,FALSE,FALSE,8.00132128355817,FALSE,FALSE
2018-10-11,4081,0,0,FALSE,FALSE,FALSE,8.00111161554064,FALSE,FALSE
2018-10-12,4253,0,0,FALSE,FALSE,FALSE,8.00089977178341,FALSE,FALSE
2018-10-13,1867,0,0,TRUE,FALSE,FALSE,8.00069058932389,FALSE,FALSE
2018-10-14,1563,0,0,TRUE,FALSE,FALSE,8.00048414767131,FALSE,FALSE
2018-10-15,3987,0,0,FALSE,FALSE,FALSE,8.0002807953638,FALSE,FALSE
2018-10-16,4019,0,0,FALSE,FALSE,FALSE,8.00008043933571,FALSE,FALSE
2018-10-17,4001,0,0,FALSE,FALSE,FALSE,7.99987682177331,FALSE,FALSE
2018-10-18,4139,0,0,FALSE,FALSE,FALSE,7.99966969952048,FALSE,FALSE
2018-10-19,4056,0,0,FALSE,FALSE,FALSE,7.99946288440508,FALSE,FALSE
2018-10-20,1868,0,0,TRUE,FALSE,FALSE,7.99925851134743,FALSE,FALSE
2018-10-21,1583,0,0,TRUE,FALSE,FALSE,7.99905715037342,FALSE,FALSE
2018-10-22,4311,0,0,FALSE,FALSE,FALSE,7.9988584953459,FALSE,FALSE
2018-10-23,3967,0,0,FALSE,FALSE,FALSE,7.99866482870307,FALSE,FALSE
2018-10-24,3838,0,0,FALSE,FALSE,FALSE,7.99846980454038,FALSE,FALSE
2018-10-25,3956,0,0,FALSE,FALSE,FALSE,7.9982714513809,FALSE,FALSE
2018-10-26,3770,0,0,FALSE,FALSE,FALSE,7.99807475890944,FALSE,FALSE
2018-10-27,1618,0,0,TRUE,FALSE,FALSE,7.99788079892946,FALSE,FALSE
2018-10-28,1513,0,0,TRUE,FALSE,FALSE,7.99768980727162,FALSE,FALSE
2018-10-29,3911,0,0,FALSE,FALSE,FALSE,7.99750194338705,FALSE,FALSE
2018-10-30,3999,0,0,FALSE,FALSE,FALSE,7.99731709598125,FALSE,FALSE
2018-10-31,3865,0,0,FALSE,FALSE,FALSE,7.9971303152213,FALSE,FALSE
2018-11-01,3841,0,0,FALSE,FALSE,FALSE,7.99693991308257,FALSE,FALSE
2018-11-02,4076,0,0,FALSE,FALSE,FALSE,7.99674780550225,FALSE,FALSE
2018-11-03,1773,0,0,TRUE,FALSE,FALSE,7.99655840376463,FALSE,FALSE
2018-11-04,1568,0,0,TRUE,FALSE,FALSE,7.99637161273045,FALSE,FALSE
2018-11-05,4179,0,0,FALSE,FALSE,FALSE,7.99618780678857,FALSE,FALSE
2018-11-06,4154,0,0,FALSE,FALSE,FALSE,7.99600710473023,FALSE,FALSE
2018-11-07,3877,0,0,FALSE,FALSE,FALSE,7.99582467549234,FALSE,FALSE
2018-11-08,3914,0,0,FALSE,FALSE,FALSE,7.99563855798999,FALSE,FALSE
2018-11-09,4102,0,0,FALSE,FALSE,FALSE,7.99545070485001,FALSE,FALSE
2018-11-10,1630,0,0,TRUE,FALSE,FALSE,7.99526556334767,FALSE,FALSE
2018-11-11,1570,0,0,TRUE,FALSE,FALSE,7.99508291666205,FALSE,FALSE
2018-11-12,4196,0,0,FALSE,FALSE,FALSE,7.99490305907363,FALSE,FALSE
2018-11-13,3866,0,0,FALSE,FALSE,FALSE,7.99472634113997,FALSE,FALSE
2018-11-14,3762,0,0,FALSE,FALSE,FALSE,7.99454795887059,FALSE,FALSE
2018-11-15,3781,0,0,FALSE,FALSE,FALSE,7.99436607117536,FALSE,FALSE
2018-11-16,4002,0,0,FALSE,FALSE,FALSE,7.99418280811023,FALSE,FALSE
2018-11-17,1424,0,0,TRUE,FALSE,FALSE,7.99400239821861,FALSE,FALSE
2018-11-18,1549,0,0,TRUE,FALSE,FALSE,7.99382752174917,FALSE,FALSE
2018-11-19,4010,0,0,FALSE,FALSE,FALSE,7.99365651475103,FALSE,FALSE
2018-11-20,3961,0,0,FALSE,FALSE,FALSE,7.99348868765824,FALSE,FALSE
2018-11-21,3767,0,0,FALSE,FALSE,FALSE,7.99332206475848,FALSE,FALSE
2018-11-22,3932,0,0,FALSE,FALSE,FALSE,7.99315189920197,FALSE,FALSE
2018-11-23,4032,0,0,FALSE,FALSE,FALSE,7.99298074108691,FALSE,FALSE
2018-11-24,1302,0,0,TRUE,FALSE,FALSE,7.99281222812902,FALSE,FALSE
2018-11-25,1412,0,0,TRUE,FALSE,FALSE,7.99264653065569,FALSE,FALSE
2018-11-26,3905,0,0,FALSE,FALSE,FALSE,7.99248432752999,FALSE,FALSE
2018-11-27,3814,0,0,FALSE,FALSE,FALSE,7.99232602534379,FALSE,FALSE
2018-11-28,3844,0,0,FALSE,FALSE,FALSE,7.9921662442491,FALSE,FALSE
2018-11-29,3854,0,0,FALSE,FALSE,FALSE,7.99200311995218,FALSE,FALSE
2018-11-30,3962,0,0,FALSE,FALSE,FALSE,7.99183870044187,FALSE,FALSE
2018-12-01,1479,0,0,TRUE,FALSE,FALSE,7.99167734114688,FALSE,FALSE
2018-12-02,1535,0,0,TRUE,FALSE,FALSE,7.99151884230055,FALSE,FALSE
2018-12-03,3754,0,0,FALSE,FALSE,FALSE,7.9913638395468,FALSE,FALSE
2018-12-04,3657,0,0,FALSE,FALSE,FALSE,7.99121234550002,FALSE,FALSE
2018-12-05,3788,0,0,FALSE,FALSE,FALSE,7.99105917667959,FALSE,FALSE
2018-12-06,3928,0,0,FALSE,FALSE,FALSE,7.99090240491091,FALSE,FALSE
2018-12-07,3213,0,0,FALSE,FALSE,FALSE,7.99074395048664,FALSE,FALSE
2018-12-08,1410,0,0,TRUE,FALSE,FALSE,7.99058815620834,FALSE,FALSE
2018-12-09,1357,0,0,TRUE,FALSE,FALSE,7.99043509774253,FALSE,FALSE
2018-12-10,3749,0,0,FALSE,FALSE,FALSE,7.99028625503053,FALSE,FALSE
2018-12-11,3699,0,0,FALSE,FALSE,FALSE,7.9901421275507,FALSE,FALSE
2018-12-12,3588,0,0,FALSE,FALSE,FALSE,7.98999752228137,FALSE,FALSE
2018-12-13,3702,0,0,FALSE,FALSE,FALSE,7.98985053002573,FALSE,FALSE
2018-12-14,3456,0,0,FALSE,FALSE,FALSE,7.98970287355939,FALSE,FALSE
2018-12-15,1511,0,0,TRUE,FALSE,FALSE,7.98955768699535,FALSE,FALSE
2018-12-16,1440,0,0,TRUE,FALSE,FALSE,7.98941530238079,FALSE,FALSE
2018-12-17,3736,0,0,FALSE,FALSE,FALSE,7.98927834639226,FALSE,FALSE
2018-12-18,3480,0,0,FALSE,FALSE,FALSE,7.98914568817851,FALSE,FALSE
2018-12-19,3432,0,0,FALSE,FALSE,FALSE,7.98901224732781,FALSE,FALSE
2018-12-20,3494,0,0,FALSE,FALSE,FALSE,7.98887641754706,FALSE,FALSE
2018-12-21,3433,0,0,FALSE,FALSE,FALSE,7.98873978495718,FALSE,FALSE
2018-12-22,1568,0,0,TRUE,FALSE,FALSE,7.98860672940207,FALSE,FALSE
2018-12-23,1445,0,0,TRUE,FALSE,FALSE,7.9884776851768,FALSE,FALSE
2018-12-24,3544,0,0,FALSE,FALSE,FALSE,7.98835278379935,FALSE,FALSE
2018-12-25,1442,0,0,FALSE,TRUE,TRUE,7.98823295206167,FALSE,TRUE
2018-12-26,3515,0,0,FALSE,FALSE,FALSE,7.98811207804109,FALSE,FALSE
2018-12-27,3349,0,0,FALSE,FALSE,FALSE,7.98798908173044,FALSE,FALSE
2018-12-28,3329,0,0,FALSE,FALSE,FALSE,7.98786557037116,FALSE,FALSE
2018-12-29,1442,0,0,TRUE,FALSE,FALSE,7.98774628082209,FALSE,FALSE
2018-12-30,1464,0,0,TRUE,FALSE,FALSE,7.98763109522041,FALSE,FALSE
2018-12-31,2991,0,0,FALSE,FALSE,FALSE,7.98751992824504,FALSE,FALSE
2019-01-01,1036,0,0,FALSE,TRUE,TRUE,7.98741379461894,FALSE,TRUE
2019-01-02,3584,0,0,FALSE,FALSE,FALSE,7.98730549718979,FALSE,FALSE
2019-01-03,3769,0,0,FALSE,FALSE,FALSE,7.98719480912574,FALSE,FALSE
2019-01-04,3726,0,0,FALSE,FALSE,FALSE,7.98708340620387,FALSE,FALSE
2019-01-05,1521,0,0,TRUE,FALSE,FALSE,7.98697573774355,FALSE,FALSE
2019-01-06,1514,0,0,TRUE,FALSE,FALSE,7.98687181310577,FALSE,FALSE
2019-01-07,3977,0,0,FALSE,FALSE,FALSE,7.98677196545822,FALSE,FALSE
2019-01-08,3866,0,0,FALSE,FALSE,FALSE,7.98667734986882,FALSE,FALSE
2019-01-09,3683,0,0,FALSE,FALSE,FALSE,7.98658024793654,FALSE,FALSE
2019-01-10,3855,0,0,FALSE,FALSE,FALSE,7.98648069810915,FALSE,FALSE
2019-01-11,3894,0,0,FALSE,FALSE,FALSE,7.98638005481054,FALSE,FALSE
2019-01-12,1599,0,0,TRUE,FALSE,FALSE,7.98628330806485,FALSE,FALSE
2019-01-13,1486,0,0,TRUE,FALSE,FALSE,7.98619010702461,FALSE,FALSE
2019-01-14,3937,0,0,FALSE,FALSE,FALSE,7.986100720245,FALSE,FALSE
2019-01-15,3811,0,0,FALSE,FALSE,FALSE,7.98601626772369,FALSE,FALSE
2019-01-16,3702,0,0,FALSE,FALSE,FALSE,7.98593089452132,FALSE,FALSE
2019-01-17,3852,0,0,FALSE,FALSE,FALSE,7.98584282318479,FALSE,FALSE
2019-01-18,3829,0,0,FALSE,FALSE,FALSE,7.98575320766935,FALSE,FALSE
2019-01-19,1439,0,0,TRUE,FALSE,FALSE,7.98566626133164,FALSE,FALSE
2019-01-20,1590,0,0,TRUE,FALSE,FALSE,7.9855823649748,FALSE,FALSE
2019-01-21,3977,0,0,FALSE,FALSE,FALSE,7.98550188494977,FALSE,FALSE
2019-01-22,3894,0,0,FALSE,FALSE,FALSE,7.98542409593277,FALSE,FALSE
2019-01-23,3697,0,0,FALSE,FALSE,FALSE,7.98534490340352,FALSE,FALSE
2019-01-24,3670,0,0,FALSE,FALSE,FALSE,7.98526228345564,FALSE,FALSE
2019-01-25,3744,0,0,FALSE,FALSE,FALSE,7.98517591492366,FALSE,FALSE
2019-01-26,1527,0,0,TRUE,FALSE,FALSE,7.98509256114201,FALSE,FALSE
2019-01-27,1515,0,0,TRUE,FALSE,FALSE,7.98501203575129,FALSE,FALSE
2019-01-28,4071,0,0,FALSE,FALSE,FALSE,7.98493530651612,FALSE,FALSE
2019-01-29,3775,0,0,FALSE,FALSE,FALSE,7.98486389194282,FALSE,FALSE
2019-01-30,3605,0,0,FALSE,FALSE,FALSE,7.98479168179354,FALSE,FALSE
2019-01-31,3600,0,0,FALSE,FALSE,FALSE,7.98471667797903,FALSE,FALSE
2019-02-01,3508,0,0,FALSE,FALSE,FALSE,7.98464079740963,FALSE,FALSE
2019-02-02,1536,0,0,TRUE,FALSE,FALSE,7.98456826025695,FALSE,FALSE
2019-02-03,1394,0,0,TRUE,FALSE,FALSE,7.98449909087808,FALSE,FALSE
2019-02-04,1242,0,0,FALSE,TRUE,TRUE,7.98443359497622,FALSE,TRUE
2019-02-05,1206,0,0,FALSE,TRUE,TRUE,7.98437277459213,FALSE,TRUE
2019-02-06,1351,0,0,FALSE,TRUE,TRUE,7.98431095752195,FALSE,TRUE
2019-02-07,3822,0,0,FALSE,FALSE,FALSE,7.98424634522709,FALSE,FALSE
2019-02-08,3864,0,0,FALSE,FALSE,FALSE,7.98418263020611,FALSE,FALSE
2019-02-09,1624,0,0,TRUE,FALSE,FALSE,7.98412196517791,FALSE,FALSE
2019-02-10,1460,0,0,TRUE,FALSE,FALSE,7.98406458452991,FALSE,FALSE
2019-02-11,3832,0,0,FALSE,FALSE,FALSE,7.98401061831837,FALSE,FALSE
2019-02-12,4047,0,0,FALSE,FALSE,FALSE,7.98396100027969,FALSE,FALSE
2019-02-13,3848,0,0,FALSE,FALSE,FALSE,7.98391010360358,FALSE,FALSE
2019-02-14,3870,0,0,FALSE,FALSE,FALSE,7.98385640924386,FALSE,FALSE
2019-02-15,3690,0,0,FALSE,FALSE,FALSE,7.98380180755401,FALSE,FALSE
2019-02-16,1536,0,0,TRUE,FALSE,FALSE,7.98375031398081,FALSE,FALSE
2019-02-17,1625,0,0,TRUE,FALSE,FALSE,7.9837021998523,FALSE,FALSE
2019-02-18,3818,0,0,FALSE,FALSE,FALSE,7.98365707624533,FALSE,FALSE
2019-02-19,3731,0,0,FALSE,FALSE,FALSE,7.98361462480574,FALSE,FALSE
2019-02-20,3545,0,0,FALSE,FALSE,FALSE,7.98356975654339,FALSE,FALSE
2019-02-21,3847,0,0,FALSE,FALSE,FALSE,7.98352172851376,FALSE,FALSE
2019-02-22,3747,0,0,FALSE,FALSE,FALSE,7.98347253241523,FALSE,FALSE
2019-02-23,1656,0,0,TRUE,FALSE,FALSE,7.98342847908755,FALSE,FALSE
2019-02-24,1575,0,0,TRUE,FALSE,FALSE,7.98338646069991,FALSE,FALSE
2019-02-25,3907,0,0,FALSE,FALSE,FALSE,7.98334820484561,FALSE,FALSE
